x,y
529,202
517,101
692,756
837,594
659,684
895,866
921,808
390,260
625,444
250,881
460,662
962,596
240,583
816,124
884,697
506,733
271,906
133,161
619,822
209,546
222,557
276,950
803,993
476,829
209,653
843,752
413,409
247,770
225,576
200,736
591,822
286,101
666,554
838,512
961,663
704,999
713,671
202,365
932,408
264,127
576,661
964,251
149,832
330,456
518,153
473,595
344,382
190,325
607,948
722,796
740,160
269,465
631,610
151,232
288,675
931,760
718,430
159,625
118,306
357,357
726,186
134,403
950,980
522,269
717,299
145,963
331,575
808,585
723,652
405,661
156,707
993,772
621,552
352,275
327,640
447,414
111,438
455,293
842,383
951,936
482,699
458,279
697,191
503,406
722,457
788,575
919,412
199,477
639,441
717,830
506,894
986,253
989,114
361,573
942,200
315,269
854,694
934,640
381,459
849,627
271,235
526,418
698,752
842,604
895,660
221,663
597,427
942,677
236,766
469,206
323,440
847,888
707,219
668,847
848,491
230,510
1000,545
642,856
900,1000
966,622
711,890
112,827
413,744
470,308
881,867
625,126
859,134
277,542
326,476
862,302
445,606
732,729
975,457
803,479
376,539
916,790
982,880
847,903
442,642
940,687
369,541
539,184
991,496
234,772
440,344
735,152
263,709
808,585
396,779
778,872
630,634
640,354
184,636
615,391
439,652
261,793
451,818
570,696
261,756
921,859
699,902
422,947
487,888
497,473
521,836
557,729
662,528
782,972
279,717
324,517
958,631
138,235
270,514
835,439
212,454
205,960
967,294
680,992
726,834
223,801
143,809
879,967
753,357
499,445
102,763
237,478
226,494
712,682
949,840
383,256
311,138
281,480
408,305
956,753
889,237
188,491
678,764
722,862
513,787
330,798
959,896
742,362
688,486
654,658
362,719
856,745
923,209
208,196
313,190
597,466
344,707
133,375
581,804
156,396
237,362
232,351
642,900
430,103
917,521
533,960
728,145
762,451
118,125
216,942
449,777
229,539
162,540
902,447
951,503
104,192
290,343
295,716
547,612
973,159
718,875
413,943
610,950
139,934
223,505
358,759
274,586
641,791
318,376
180,899
835,920
755,804
958,161
411,140
527,221
164,829
260,796
247,729
768,321
425,942
890,718
971,374
542,828
206,338
913,577
543,424
757,980
601,717
911,590
158,189
539,736
641,321
964,607
470,517
519,475
916,303
558,289
609,166
685,360
997,262
874,541
600,603
769,483
292,847
295,743
595,215
971,455
767,606
473,443
690,244
326,427
826,894
182,298
495,684
624,655
726,478
151,940
456,653
465,607
960,670
224,507
961,906
391,137
595,175
966,443
509,445
771,879
162,924
334,574
317,633
888,597
277,265
188,810
713,628
830,630
848,921
246,219
812,714
555,785
392,613
318,348
316,535
288,723
688,561
394,707
278,314
866,613
478,956
994,224
577,285
963,417
622,271
718,451
923,365
604,257
172,751
659,725
409,985
642,175
966,462
609,394
836,866
343,523
572,436
838,520
945,585
553,561
974,144
863,944
382,988
365,241
622,298
679,666
235,867
495,483
168,257
223,934
743,772
950,655
311,519
923,596
487,233
883,299
417,382
374,559
760,140
505,943
989,323
764,759
630,553
513,604
351,154
926,992
498,211
321,507
516,653
251,847
561,798
597,365
569,837
534,729
216,741
806,849
278,594
590,517
402,889
332,221
883,956
713,587
221,445
535,808
357,484
594,783
384,519
436,118
167,664
204,374
970,769
395,383
724,142
438,920
601,693
541,410
526,801
211,717
405,300
330,819
656,309
788,654
453,639
278,975
417,167
345,918
396,793
729,192
374,298
969,719
611,749
884,858
274,834
279,321
893,888
114,357
736,841
975,555
788,831
829,640
665,852
429,934
325,397
586,691
216,297
667,364
290,391
613,258
652,248
322,924
329,542
455,371
455,395
947,890
434,194
865,339
733,945
447,152
753,633
247,842
913,116
437,611
628,372
604,726
864,855
904,257
819,838
394,257
588,780
476,349
736,352
973,254
328,330
127,128
288,337
351,445
544,565
332,740
929,830
356,802
238,692
308,392
613,675
609,527
593,240
148,487
127,498
794,143
600,802
151,549
866,418
909,227
387,359
252,862
847,127
487,995
988,345
490,878
336,868
712,390
448,160
356,167
577,219
523,667
452,120
245,947
934,372
776,852
612,877
294,163
471,289
768,565
479,686
155,227
418,966
735,471
823,114
810,391
627,279
701,831
396,178
633,281
677,443
490,332
763,724
733,816
716,793
504,554
461,687
193,652
894,879
114,337
434,209
415,594
571,323
829,114
197,134
753,354
824,578
552,752
518,694
687,676
179,982
243,877
572,376
216,136
308,909
810,406
750,263
823,747
398,525
640,681
106,277
907,802
801,174
467,282
292,258
763,609
852,995
160,202
236,215
962,293
466,858
954,495
522,814
354,414
856,416
929,559
590,862
608,594
545,424
373,324
702,738
742,344
633,690
385,669
922,631
670,730
597,127
147,368
972,828
306,854
899,608
410,220
551,147
734,190
602,260
585,811
398,341
445,487
590,957
831,932
934,883
298,876
525,143
675,590
755,868
243,979
676,153
109,808
282,825
660,110
755,241
382,615
335,747
450,1000
122,184
730,724
959,966
904,148
111,265
502,149
112,150
228,218
402,479
621,662
407,459
612,485
312,881
321,606
379,115
537,535
352,174
574,946
727,936
335,751
725,282
736,107
289,678
918,423
836,804
594,853
754,779
565,883
422,254
771,715
349,854
177,845
665,444
715,161
485,740
175,397
331,424
668,606
752,692
886,406
711,792
367,711
552,478
776,819
191,215
661,634
596,805
160,214
881,570
775,517
677,316
796,840
848,371
517,617
941,414
369,268
375,194
366,379
372,776
613,545
889,454
934,835
809,756
355,241
776,295
158,111
344,814
188,953
907,652
190,470
366,783
276,973
299,822
215,651
494,440
312,902
856,398
942,987
711,274
886,331
862,669
653,453
254,844
475,862
536,450
311,500
337,915
514,262
462,211
507,597
244,156
254,930
620,758
712,353
711,312
901,661
931,349
432,489
658,103
303,286
149,297
597,853
762,567
830,201
725,354
697,989
836,767
328,401
114,532
314,147
744,322
581,518
556,661
885,752
742,559
685,785
208,353
405,201
463,585
153,708
568,109
481,590
698,362
958,951
946,618
160,710
213,646
205,193
246,626
484,392
630,623
635,162
459,261
246,432
643,861
521,299
810,857
715,870
884,645
875,429
445,647
596,370
757,940
857,105
228,828
442,207
769,364
557,273
417,199
184,578
818,724
479,155
351,756
735,981
810,640
978,590
683,808
767,736
145,312
398,800
241,663
990,794
667,577
715,292
152,632
342,127
890,442
425,894
643,689
580,663
226,489
510,149
310,786
765,216
492,225
497,130
143,570
643,380
343,869
804,762
677,829
293,660
819,154
471,174
834,749
807,513
305,735
961,457
842,971
934,790
766,216
208,737
557,161
632,830
153,730
310,151
435,727
675,829
892,722
523,387
609,678
893,150
724,470
452,278
569,944
285,821
581,914
222,405
826,438
535,277
599,794
249,782
671,533
373,813
606,503
391,653
768,416
255,669
634,747
846,305
363,281
345,193
606,608
772,377
847,352
756,826
188,603
464,507
511,112
666,847
932,110
564,204
990,585
907,737
185,674
277,850
332,688
509,960
131,541
288,756
224,460
705,688
901,125
969,508
910,917
559,850
978,586
657,587
163,611
238,499
809,264
220,414
989,813
994,294
167,559
525,605
513,765
165,262
453,149
754,938
459,663
655,503
876,635
850,500
480,845
790,618
176,540
583,542
533,309
392,883
941,831
601,143
413,516
938,854
921,443
786,903
903,931
245,698
244,780
623,759
246,461
190,386
904,174
626,286
146,843
485,325
849,631
207,468
174,495
216,600
801,573
971,113
572,338
958,115
382,903
555,623
560,238
482,260
823,799
106,373
539,436
571,188
196,878
599,144
807,245
957,157
974,688
378,395
555,518
490,331
398,365
945,392
941,313
452,672
696,735
775,158
648,558
681,852
965,806
552,210
162,621
716,831
243,828
853,961
734,339
131,464
984,314
450,644
819,261
422,165
958,408
142,614
149,118
510,590
514,361
167,921
209,165
286,157
910,413
269,535
643,762
372,321
983,823
951,689
328,296
319,321
258,170
431,237
238,458
806,264
472,641
548,279
976,851
182,469
469,887
879,234
125,298
385,350
354,208
589,595
186,273
327,115
235,867
512,752
449,549
190,247
186,509
404,717
116,334
963,585
990,235
849,614
232,270
695,616
462,507
219,528
624,142
532,415
380,598
438,851
738,575
272,782
306,826
910,371
226,396
487,834
578,924
427,472
711,593
753,233
134,583
178,904
708,440
879,263
900,862
978,586
870,485
270,149
589,254
288,897
408,899
245,567
965,377
940,920
951,837
685,131
470,714
114,888
983,866
281,748
419,476
951,909
770,702
744,114
769,557
916,631
574,518
200,368
395,778
716,980
691,209
883,872
522,220
884,280
731,560
422,580
860,367
835,176
144,744
863,240
883,967
672,501
918,691
573,823
789,346
520,835
920,549
877,143
103,975
935,476
698,404
345,719
512,394
891,894
957,603
916,801
632,425
860,312
442,833
413,556
318,456
850,463
689,690
817,209
966,774
826,715
345,447
920,321
146,992
821,902
703,140
138,210
635,263
422,171
277,335
796,100
665,104
424,574
138,311
457,205
523,185
528,388
667,698
127,518
331,215
452,713
801,679
823,804
670,836
821,388
637,231
199,558
217,898
482,417
850,591
471,946
685,926
367,596
875,601
885,766
258,387
812,236
238,763
194,329
255,355
840,240
169,842
112,786
274,496
688,808
141,667
880,276
169,310
630,611
140,447
608,708
866,383
815,972
974,643
692,817
997,881
610,650
509,141
617,280
556,705
764,263
789,489
171,737
812,785
217,724
120,492
920,169
445,387
415,226
504,920
912,171
259,340
694,869
249,323
529,598
638,281
208,318
659,747
695,188
716,551
400,811
255,529
510,695
231,174
802,840
661,371
694,970
322,434
168,115
392,789
578,277
816,709
605,813
519,787
583,952
357,749
261,868
308,921
314,687
616,215
693,193
601,684
288,969
989,336
786,962
644,469
976,487
811,291
180,747
620,197
226,516
954,139
107,230
123,171
908,619
886,326
712,602
375,636
810,129
431,833
271,201
144,988
852,772
542,792
377,671
832,772
601,320
470,374
371,504
494,492
434,588
440,312
299,569
456,305
287,542
685,572
159,118
960,446
226,276
310,981
848,432
765,820
115,291
899,824
681,469
767,267
315,163
870,263
337,687
701,369
205,364
968,668
579,791
294,229
133,317
364,359
822,522
257,339
813,329
509,243
184,753
894,163
622,451
869,789
100,778
630,351
425,831
150,405
449,719
154,824
462,660
245,197
595,286
314,315
266,289
929,709
335,374
112,334
768,596
157,817
373,297
534,215
837,442
740,907
822,281
501,325
309,803
805,917
103,824
852,296
659,812
152,138
782,485
894,479
904,609
141,848
634,972
962,477
583,893
999,806
139,598
482,149
745,510
236,422
648,582
831,235
569,255
988,136
309,734
561,432
574,926
992,505
694,524
266,978
390,786
461,779
535,710
614,478
414,585
485,798
390,909
397,844
403,488
855,189
643,586
701,241
319,408
816,358
798,253
175,303
788,827
701,820
272,433
984,298
748,601
970,996
731,490
917,556
366,355
264,517
170,498
713,158
495,484
905,395
181,199
999,764
726,392
892,605
609,637
189,835
648,474
165,826
402,663
919,220
255,515
257,731
465,848
969,632
827,449
220,189
752,528
900,331
269,405
778,878
820,695
521,319
596,200
309,400
635,430
449,791
904,180
794,765
739,964
403,708
970,953
125,447
444,702
781,532
723,774
632,748
403,952
608,355
910,799
462,206
423,562
867,576
558,309
988,102
778,856
870,267
214,333
736,592
802,1000
336,230
189,274
920,556
805,401
414,144
572,646
358,295
612,618
484,281
625,198
212,301
294,921
570,911
564,991
269,805
503,184
221,616
774,297
136,467
144,972
581,453
461,254
678,245
471,488
242,849
944,681
460,952
383,375
249,946
333,440
696,219
629,506
604,178
995,193
930,865
642,655
457,928
456,966
574,129
495,283
667,756
728,601
362,210
478,256
645,447
661,894
414,596
419,371
427,661
335,662
520,522
960,452
868,233
357,572
836,181
647,237
731,930
648,584
268,712
919,997
199,475
242,105
531,491
546,538
145,630
319,375
799,730
537,114
654,962
246,274
119,852
702,946
355,184
645,511
232,849
766,341
671,766
943,861
105,187
571,781
153,932
419,149
473,384
984,331
958,110
205,844
405,110
749,871
507,626
954,342
844,226
573,858
575,358
392,381
732,402
321,826
961,746
595,476
653,671
367,371
589,973
933,448
296,188
959,624
180,664
132,142
863,129
460,376
881,199
765,627
618,555
783,743
921,126
381,727
711,879
555,574
461,247
279,233
370,106
992,181
466,170
399,273
257,647
546,770
686,514
718,602
976,475
518,252
546,943
512,270
493,340
231,573
161,269
162,971
244,280
221,515
368,272
403,278
782,647
881,774
318,827
188,798
798,954
171,392
771,506
350,599
543,484
761,509
923,384
651,132
712,286
419,207
368,128
962,142
540,655
959,499
810,426
336,142
895,513
750,229
805,310
901,428
131,244
416,223
219,539
906,728
791,808
727,482
